0.007413666,-0.027555594,0.030425921,-0.006078916,0.00308336,0.008596332,-0.021186622,-0.020078175,-0.012949242,0.008818609,0.003774756,0.00402907,0.009173884,-0.022765001,0.015154081,-0.00766496,-0.014296139,-0.01634546,0.022029229,-0.004100546,-0.004857246,-0.009656416,-0.022740826,0.015179942,0.007323724,0.015592079,0.019320862,-0.009309189,-0.015138948,-0.015541483,-0.01185038,-0.018970208,0.01663187,-0.002434693,-0.015316216,-0.004572188,0.005021906,0.014302464,-0.009087221,0.01631151,-0.012185084,-8.74E-05,-0.012521286,-0.021697002,-0.01156114,0.013183311,0.005621154,-0.014939111,-0.015201629,0.001726823,-0.007497696,-0.003370088,-0.000866146,-0.009260583,0.024202123,0.011777665,0.01009474,0.015172853,0.008961958,-0.018770685,-0.012315262,0.012553067,-0.019363698,0.01674431,-0.003904956,0.022187782,-0.000339315,0.001282078,-0.022626916,0.008070795,-0.021718413,-0.017139172,0.008461715,-0.016594069,0.013539297,-0.011235001,-0.016477823,-0.026115386,0.001105348,-0.008909489,-0.012694757,-0.006478083,0.017837116,-3.80E-05,-0.006457574,-0.003126644,-0.014651446,-0.005830021,-0.000420902,0.001120254,0.008338454,0.000437315,0.014605951,0.012268841,-0.01986417,-0.011982719
0.007651046,0.020599119,-0.018856207,-0.017988853,-0.011473406,0.017671574,-0.005723272,0.007392043,0.022387434,-0.022324029,-0.003375006,-0.014975837,0.021691706,-0.000819944,0.016241485,0.017579654,0.021145692,-0.010797428,0.026322665,0.006639454,0.002201595,-0.016323524,0.019168697,-0.022054443,-0.01231278,-0.000854098,0.005145893,-0.01004984,-0.002295112,0.002291875,-0.01187923,0.010957098,0.000254312,-0.015278529,-0.011835746,0.006064153,0.018140461,-0.00322557,0.016507877,-0.008894772,-0.017676292,-0.01685231,-0.005205896,-0.007512342,0.003395184,0.00219591,0.004298544,-0.01247439,0.021079335,0.005346562,0.0138863,0.009318546,-0.002300315,-0.004171906,-0.002987572,0.018707432,-0.002594701,-0.021813124,-0.003857881,-0.003267851,0.013034422,0.005771401,0.008477006,0.025914229,-0.015922381,0.018156689,-0.006073727,-0.010018515,0.012344727,0.007711396,-0.012113899,-0.016250703,9.15E-05,-0.007765522,0.008712331,-0.017484324,-0.019853422,0.00938285,0.002097784,0.007714435,0.018979555,-0.000689552,0.008283242,0.016058151,-0.001305955,-0.018144958,-0.01690083,-0.019327067,0.015577156,-0.01811965,-0.018005176,-0.021564387,0.003705143,-0.002167043,0.006334667,0.000607478
0.009227851,0.012932614,0.008998726,-0.001210898,-0.016784599,0.016840436,-0.01467788,-0.005362399,-0.001816517,0.015238792,-0.012141414,0.008027532,0.012149805,0.018887673,-0.014602973,-0.014002203,-0.012331234,-0.00533782,0.02025135,0.016129959,0.006983985,-7.95E-05,-0.012966981,0.009143485,0.00896999,-0.001455444,-0.005984829,-0.010253315,0.012066172,-0.006866408,-0.005373112,0.008113939,0.011627114,0.016671203,-0.015604063,-0.014374353,0.017807763,-0.020258455,-0.011044036,-0.001164416,0.013286339,-0.018203504,-0.001765248,0.018819053,-0.004238533,-0.008134599,0.011866412,-0.005175481,0.001811237,-0.020434503,0.015137162,-0.022942591,0.001390146,-0.002652323,-0.000754938,0.015458805,-0.009066846,0.019245615,-0.024737319,-0.024502547,0.007286555,-0.021814978,-0.009005971,-0.003543514,0.008325859,0.000580243,-0.005589267,0.005220074,-0.011503554,-0.005176015,0.01234828,0.017544409,0.019420214,0.003150466,0.008968999,0.010815987,0.013415126,0.01971714,-0.02350661,-0.006965889,-0.014823575,-0.008110065,-0.011136787,-0.023577629,0.020431397,-0.010277259,0.002730285,-0.010535514,-0.002591464,-0.011227864,-0.003916995,-0.00842146,-0.021775788,0.017769029,-0.021620655,-0.007851329
-0.017655779,-0.022402575,0.028205661,0.006504735,0.009392473,0.017668415,-0.024495667,0.00488086,-0.001038433,-0.000602802,0.020884747,0.01792491,-0.012750484,0.011979377,-0.018060127,-0.001976578,0.017256819,0.00192461,0.025198715,-0.009170679,-0.002059083,0.01958761,0.01096765,-0.009042458,-0.024680624,-0.012269683,-0.019837959,0.001762421,-0.020029843,0.011046976,-0.002189929,-0.014066093,0.021070614,-0.00882445,-0.008378533,-0.007569332,-0.008156694,0.008455728,-0.018104604,-0.015064896,-0.008574821,-0.016615428,-0.02295767,-0.016796755,-0.010615096,-0.020260297,-0.007315088,-0.016751904,-0.015817842,0.004544317,-0.014125646,-0.012281897,-0.003382135,-0.009755502,-0.015005644,-0.011752052,0.011278011,0.016577648,0.019561371,-0.007023141,-0.021833831,-0.004452014,-0.00362784,-0.001583947,-0.015378152,0.006064238,-0.017987428,-0.001253052,0.003032407,-0.013266296,-0.007918418,-0.009126015,-0.003456465,0.016146977,-0.008352812,-0.022672784,0.015388888,0.009416601,0.016816977,0.002680916,-0.004736373,-0.022171427,0.007348822,0.005963236,0.011966341,-0.011902547,-0.0102746,0.0149824,-0.014537928,0.005422897,-0.0015056,0.019095559,-0.004889661,0.006439614,0.003996212,-0.012725336
0.011438323,0.024774594,-0.012762873,-0.009389083,-0.005444751,0.015224768,0.017361188,0.009911033,0.00697351,0.007591642,-0.008254034,-0.020035822,0.020560881,-0.016525516,-0.019830093,-0.003397052,0.000288689,0.003779432,-0.010437526,-0.02463441,0.007791706,0.012602627,-0.008721123,-0.013952454,-0.018603865,0.01543847,0.00050122,-0.006402539,0.000553384,0.007954925,0.02500771,0.02079409,0.023455666,-0.010186555,0.007285435,0.012845197,0.002083697,-0.013441009,-0.015022123,-0.0125251,0.016586406,0.010606818,0.007666862,-0.002760125,-0.0006197,-0.017948333,0.014203121,-0.018962953,-0.01554454,-0.020303575,0.01470178,-0.023260716,-0.001368269,-0.003329083,0.010940108,-0.013968091,0.009632378,0.003833712,-0.014412312,-0.013286003,-0.011687962,0.00647025,-0.010732844,-0.011695077,-0.001636178,-0.010457472,0.016327258,0.013300072,-0.012877363,-0.019890239,-0.020417374,0.022736536,0.00012157,0.00442186,0.019472977,-0.011321457,-0.007643974,-0.018167656,0.019219799,0.008343305,-0.001904543,-0.001315961,-0.012709714,-0.007117205,-0.00463004,-0.015223209,0.017767437,0.003939612,0.011394089,-0.028907944,0.017448992,-0.014514895,0.018117201,0.006613388,0.005501396,0.006832725
-0.021869544,0.008996936,-0.003543679,-0.022274595,0.004204012,0.005082681,-0.020908825,0.000145263,0.002859647,-0.016527202,0.006921649,0.008185523,0.010668484,-0.013600269,-0.014659538,0.010408504,-0.006729722,0.017488595,0.027509196,0.009759864,-0.018940618,0.00553312,0.004754537,0.00424764,0.003687143,-0.014077494,-0.023713084,0.005913878,-0.016360359,0.017749354,-0.004880252,0.008589219,-0.014592653,0.017007608,-0.002358269,0.003609448,-0.017631805,0.014773623,0.021546593,0.00046981,-0.013191899,0.017798472,0.016412625,-0.020000512,-0.01554176,-0.007922436,0.018839298,0.017475491,-0.004078998,0.012248274,-0.016382951,-0.01141344,-0.01567289,0.014550032,0.021228669,-0.000278805,0.015009164,0.007276935,-0.016784167,0.011739654,-0.003606595,0.010534388,0.014711578,0.023367519,0.016408727,0.009047117,0.004659861,0.019740352,-0.006813414,0.000106679,0.014210174,-0.002975436,-0.022795053,-0.005079927,-0.012757421,0.005326222,-0.018681236,-0.01759278,-0.011760588,0.001243638,0.011995152,-0.000932159,0.012887256,0.016132154,-0.011705487,0.009150592,0.005022764,-0.023332678,-0.001867713,0.000387823,0.009461342,0.016046926,0.003698612,0.015797216,0.012699142,-0.010228927
-0.01953621,-0.035161119,-0.008070336,0.001924365,-0.012858184,0.004770489,-0.012563512,0.009260298,0.006468182,0.007763576,-0.004622837,0.006952764,0.003168164,0.01255828,0.014246639,0.003972808,0.00247562,0.002936011,0.025531659,-0.02333492,0.021465521,-0.015453629,-0.011833281,-0.006814965,-0.02890579,-0.013014,-0.020589944,0.007877257,-0.01043037,-0.021974022,-0.024895335,-0.007265795,0.014923389,0.0162852,-0.013126924,0.000251465,-0.0135395,-0.001774594,0.00692622,-0.004957113,0.012927342,-0.001841247,-0.006592762,-0.014734344,-0.011731322,0.01401137,0.011687695,-0.017764352,-0.022629915,-0.002041078,-0.018693389,-0.014348201,0.002573258,-0.006453909,0.003562291,-0.00812046,0.008727631,-0.016300663,-0.023748225,-0.014276179,0.004312959,0.020112853,0.023526825,0.017879089,-0.010860088,0.015656209,-0.021337662,0.020673033,-0.016393173,0.010037494,0.013039706,0.013269146,-0.014168555,-0.017877642,-0.00505138,0.005142332,0.002211543,0.001716192,-0.015780536,0.016217478,0.019836135,0.021686729,-0.01177887,0.013590883,-0.008989496,0.020325305,0.003442917,-0.005898482,0.010734702,-0.019907208,0.002541766,0.017953942,0.015816756,-0.0091582,-0.017402306,-0.008275346
-0.023033157,0.045994896,0.020345692,0.020241709,-0.020787764,-0.021345019,-0.008201413,-0.018653059,0.003388278,0.011532666,-0.008505509,-0.012690315,0.007615429,-0.022962209,0.021152509,-0.020725889,-0.018659675,-0.019908274,0.005997254,0.004226748,0.012315863,0.013440508,-0.022577804,0.009317545,-0.002087951,0.008637497,-0.007782328,0.014052489,-0.006608104,-0.001284804,-0.00256484,0.017802576,0.017115051,-0.007253713,-0.012839481,-0.011990945,-0.023549626,-0.003992383,-0.005417581,0.014852148,-0.002636263,-0.003533558,0.015757296,-0.009689106,-0.001507263,0.020709176,-0.023174649,0.000740851,-0.018710965,0.008072875,-0.02510931,0.019176133,0.013121088,-0.007881527,-0.002932875,-0.024474291,0.01052287,2.79E-05,0.020172123,0.012382688,0.01032472,0.004613045,0.020064604,0.00797346,0.017689209,0.006902738,0.007414259,0.003414867,0.000288756,0.008632854,-0.002793993,-0.018074773,0.011249765,-0.018633971,0.000826007,0.00518368,0.008470469,0.010682951,0.019790484,-0.004103912,-0.017844096,-0.01126007,0.013823027,0.017496256,0.007559425,0.006432334,-0.004172028,0.014971558,-0.0154314,0.016616678,-0.021067211,-0.00900377,-0.001579451,-0.02076057,0.006817359,-0.004586977
-0.02317675,0.002892565,-0.011522998,0.01228688,-0.011583561,-0.013831156,-0.017982706,-0.004596613,0.005523973,0.00750571,-0.005761219,-0.005962029,0.003229498,-0.022857379,0.005152585,-0.012224357,0.008149226,0.001246849,-0.005126874,-0.022723481,0.002879523,0.011993912,-0.012173278,-0.002626468,0.014067055,-0.006464665,0.001115225,0.020566873,0.021288686,0.014961987,0.014719356,0.019101135,1.76E-05,0.003191199,0.017667193,-0.012506928,-0.010701479,0.004449104,-0.019322576,-0.021015072,0.010688938,0.002263979,-0.001150969,0.018425105,0.014694134,-0.012940334,0.009531493,0.008725634,0.018740086,0.010618509,-0.010266825,0.013575534,-0.000531764,0.00559669,-0.01307312,0.007183074,0.009407961,-0.019557016,0.015365446,0.013709608,0.014661759,0.020435503,0.001588185,0.017802114,0.002094024,0.00126988,0.013845125,-0.014346622,-0.008012556,-0.017535092,0.013509013,0.023179511,0.005084371,0.004384379,0.007313548,0.004241688,0.011156338,0.016790327,-0.020104138,0.004864953,0.014831453,-0.015489892,-0.017130326,0.009337431,0.021171471,-0.018252935,0.011772357,-0.022842143,-0.015591488,0.017544843,0.005786283,-0.006925339,-0.01167834,-0.016984457,-0.013414107,-0.018667381
-0.00993553,-0.057706024,0.008414038,-0.008184523,-0.019816021,-0.017473044,0.012106315,-0.021062611,0.013309018,0.007636093,0.004741521,0.019144448,-0.026346348,-0.007590709,0.017792009,-0.012795093,0.01383963,-0.001742,0.009360224,-0.01390592,-0.015946822,-0.009666693,-0.018998813,-0.009569901,0.00210699,0.003647744,0.012176401,-0.016762272,-0.000849667,-0.01626491,-0.040114388,-0.016887341,0.018644428,-0.015751973,0.008140437,0.01693364,-0.00159348,-0.026764274,0.014436538,0.021049719,0.001552991,0.013345651,0.002552343,0.004808934,0.005159298,-0.024148898,-0.016059732,-0.008003597,-0.022972332,-0.005886076,0.014532164,0.000935664,0.016022461,-0.009285432,0.000771215,-0.015871486,0.021265214,-0.020615239,-0.019782165,-0.017384812,0.015648609,0.001565488,-0.006274865,-0.015584026,0.015114471,0.006635174,0.007107904,-0.009713793,-0.023347838,0.017719761,0.011749333,0.01277411,0.015745979,0.011218623,-0.023619093,0.011264956,-0.009425929,0.008317228,-1.48E-05,0.018703951,0.007613772,0.000131629,0.020077243,0.008064914,-0.008972344,0.014617603,-0.00382852,0.003331721,-0.003408569,-0.011641952,-0.015286067,0.01358288,0.0192883,0.014776083,0.016602997,-0.009674169
