-0.032370616,-0.002812013,-0.056096856,-0.06836319,-0.007099532,-0.009524131,0.045641039,0.060712583,0.037943248,0.026267236,0.074458435,-0.067965835,0.025509816,0.09010753,-0.070960917,0.07289198,-0.093488395,0.011677939,0.012874709,-0.000299868,0.077384219,-0.019995645,0.033141434,-0.056422602,-0.06911213,-0.093053408,0.061593845,0.055918775,-0.029196275,-0.061600208,-0.064143211,0.016672203,0.019543514,-0.078219384,0.055773139,-0.044918984,-0.016466524,-0.077954665,-0.026963722,0.065585569,-0.071504518,0.039138727,0.084922709,0.080552585,0.014198733,0.029882953,0.092299722,-0.066860676,-0.073650524,-0.024667796,0.089890599,-0.072526842,-0.028259596,-0.039226182,-0.034305699,0.075249545,-0.016387727,-0.041793384,0.069942974,-0.078799792,-0.040966541,-0.09337303,0.071167357,0.009155668
0.014239933,0.003029032,-0.092204273,-0.052939154,0.061985642,-0.092009075,-0.002652163,0.09357734,0.016545532,0.057144672,-0.073960662,0.085962482,-0.065857999,0.057581268,0.052481022,-0.094611481,-0.034801714,0.099199325,-0.039878171,-0.09027987,0.064618468,0.06702961,0.088109963,-0.078282863,-0.019492315,0.012928486,0.032902274,0.099749111,0.035635144,0.071565717,-0.054672711,-0.074285693,0.078564033,-0.007389622,-0.004184616,-0.049680505,-0.037148315,0.069379874,-0.027567871,0.01314301,0.034311775,-0.05200249,-0.019029044,-0.013170562,-0.037879337,0.017511122,-0.060761984,0.044203199,-0.07719256,0.032693639,0.082451783,0.041003618,0.008311886,0.076510757,-0.048028257,0.057587449,0.030266523,-0.036997117,-0.002975169,0.025142105,-0.080124341,-0.065329812,-0.080827869,-0.049262311
-0.096892253,-0.071781255,-0.087796628,-0.017534198,0.104939751,0.01179581,-0.036068689,-0.076809496,0.048078563,-0.087539732,0.066076644,-0.04379569,-0.033133674,0.040731765,0.086860575,-0.091837637,0.094355613,0.020305879,0.085143611,-0.091245063,0.098977208,-0.061191734,-0.034327179,-0.022373643,-0.054119855,-0.056234092,-0.068123713,-0.085030541,0.004281449,-0.097254269,0.026949048,0.07794717,0.027123187,0.041900486,-0.032696735,-0.013671305,-0.078696191,0.080880731,0.015585052,-0.055910155,0.096370772,0.016140239,-0.023916621,0.04228542,0.031099126,0.077998824,0.070519924,-0.068534508,-0.052094962,0.03152303,-0.005381369,0.020727459,0.021089163,0.058591999,-0.015291992,-0.030924806,0.028965671,0.011600625,-0.044814635,0.09136264,0.015908753,0.079857722,0.000443644,-0.02969658
0.015846256,-0.092459135,0.079504758,0.013922621,-0.030207185,0.034295637,0.033965375,-0.0848478,-0.013886196,-0.051314712,-0.061106518,-0.041880704,0.008983357,-0.033875503,0.02635899,-0.049317028,0.065127432,-0.039576672,-0.00573774,-0.01461457,-0.077664897,0.080481693,-0.048476476,-0.010313006,0.03052292,0.019318203,0.071681231,0.05677177,0.083604023,-0.095610298,-0.069429614,0.022199426,0.021648034,-0.081538334,0.067480683,-0.100245878,-0.044976242,0.014418613,-0.032412115,0.09178187,-0.094162494,0.013178975,-0.084186092,0.013030148,0.007286143,0.043231398,0.080120064,0.096816495,0.008580479,0.021215413,-0.031111134,0.081440426,0.085733011,0.052236795,-0.086040154,-0.017447954,0.035380945,-0.014976749,0.007751227,-0.057726458,0.085066527,-0.037643511,0.049897607,-0.019795209
0.014923295,0.054774776,0.008714769,-0.012942787,0.073269852,-0.095407613,0.069918893,-0.065494865,-0.044109549,0.029969767,-0.098233074,-0.085960515,0.041723575,-0.01244516,-0.018684575,0.001352131,0.014237874,0.053084254,-0.037983656,-0.095997959,-0.099132627,0.089897163,-0.016784439,0.098599993,0.027459919,0.009403614,-0.023394303,0.015218304,0.083672233,-0.057685405,-0.054764472,0.063311078,-0.019870188,-0.000528977,0.069141932,-0.016864523,0.042553693,0.065940782,0.022806304,-0.083676711,-0.048886508,-0.054571997,0.032338239,-0.022892902,0.05276851,0.029362705,0.026446119,0.022283362,-0.093609326,-0.10795477,-0.04021915,-0.054205552,-0.068019129,-0.018155791,0.0768902,0.025613056,-0.044830423,0.001424913,0.083189122,0.052830499,0.084265247,-0.036843594,0.04846352,-0.013061264
0.02847923,0.034047361,-0.1022861,-0.052354556,-0.072094083,0.040249638,-0.055813279,-0.054094069,0.097176157,-0.079978555,0.023515318,-0.031649929,-0.011379124,-0.04879548,-0.073364176,-0.066446632,-0.075038575,-0.050641105,-0.045391724,0.062416825,-0.060063384,0.056008041,-0.092826925,-0.053660713,0.055740234,0.023605105,0.031154083,0.009439053,0.03335518,-0.110768087,-0.093374059,0.038717587,0.003201281,0.039539769,0.012246265,0.099800058,0.059793808,-0.066494763,0.049015149,-0.020154076,0.074361995,-0.042588215,0.062337101,-0.080507636,0.091334648,-0.104611352,0.029521095,0.00258634,-0.078043066,-0.105121113,0.102437772,-0.077306002,-0.058327213,-0.032740518,0.015118219,-0.078530379,0.082603067,0.047192518,-0.037890248,0.055906277,-0.080717869,-0.03826078,-0.06315504,-0.011120363
0.088752754,-0.007771553,0.0821357,0.011670049,-0.005796208,-0.055169903,0.087151788,0.047440987,0.085512303,0.011373755,0.091876425,-0.09993232,0.096461162,0.00300852,0.077562608,-0.037892438,-0.031503215,-0.053277582,0.025033714,-0.057078633,0.038021781,0.062935278,-0.000294334,-0.068530679,-0.063081115,-0.038942084,0.050452176,0.050388917,-0.007626095,-0.058712818,0.019657211,-0.091467477,0.000933665,0.02140734,0.096066363,-0.071064323,-0.022027098,-0.095936991,0.05851046,0.050763313,-0.085360788,-0.051030207,-0.087925203,0.069896489,-0.009914559,0.002285825,-0.009045717,-0.067957118,0.027195921,-0.06738694,0.012421205,0.089710511,0.030495873,0.069269046,0.031940591,-0.057337832,0.065777503,-0.048715655,-0.047423441,0.016310841,-0.059433814,-0.045972634,-0.086123459,0.029610921
-0.015612253,0.09419328,-0.009037177,-0.043282114,-0.074857451,0.031750284,-0.028146464,0.028843164,0.024328863,-0.057637129,-0.003935859,-0.055938467,0.026835822,-0.029764622,-0.079878263,0.03626015,-0.085724905,0.06904263,0.020792091,-0.041328911,0.086747229,0.046753164,-0.049858283,-0.048345543,0.019177571,-0.050900612,-0.028819274,0.037491027,-0.040922921,-0.013529039,-0.048967645,0.027566051,-0.097173303,-0.020909974,-0.071320362,-0.003608707,0.064804256,0.047151107,0.01267116,0.101324178,-0.096223518,0.035554059,0.023843136,0.022890057,-0.066460326,-0.055478718,-0.081755616,-0.084087037,0.028586593,0.064943008,-0.033326484,-0.091728151,0.042414479,-0.030954683,-0.004345447,0.018388271,0.087890811,-0.023362178,-0.020387745,0.040556032,0.08338283,0.047055822,-0.081855834,0.075501293
0.030287113,-0.026918808,-0.001689931,0.025258385,0.056105562,0.098447733,-0.046262573,0.037810408,0.013262925,-0.010489251,-0.09598989,0.043600429,-0.041817013,-0.002948699,-0.070132643,0.03665597,-0.018247673,-0.020864721,-0.040616255,-0.06018037,-0.03424878,0.122681998,0.067200914,0.061291847,0.083056241,-0.029747888,0.060517844,-0.022234734,-0.051676027,0.065779276,0.044921264,0.022640646,-0.076474451,-0.086833999,0.000554676,-0.079762317,-0.05479297,0.080169603,-0.045187008,-0.110333815,-0.027337559,-0.062203262,0.008285756,0.094189599,-0.058408052,0.069499932,0.085105784,-0.042988922,0.098897561,0.035138573,-0.059580553,0.049252294,-0.017261624,0.062823199,0.101919904,-0.080439404,-0.059607953,0.079098672,0.01374617,0.046784341,-0.005309602,-0.047991123,-0.062146433,-0.054713484
-0.018340318,0.05963343,0.063029006,-0.085417196,-0.086742736,-0.052224945,-0.051790383,0.047608584,0.019031506,-0.006542287,0.064974643,-0.050016146,0.062679499,0.101896875,-0.084822215,0.042869028,0.036615372,-0.032866359,-0.054949433,-0.024499029,-0.10415256,-0.036785342,-0.049868714,0.074033,-0.033430882,0.048078462,0.063515708,0.036475483,-0.088458307,0.002421937,0.010824196,0.067103632,-0.049232028,0.036731921,-0.080323979,-0.033180814,0.090947419,0.078281678,0.02864363,0.059190225,-0.065515392,0.021762621,-0.041765336,-0.040043373,-0.030853312,0.08936467,0.039690517,-0.092664979,0.078131944,0.085153826,0.007703847,0.069184519,0.070702001,-0.03633628,-0.081699833,0.022797979,-0.013062304,-0.009771927,-0.063477628,0.073691703,0.082858458,-0.087045327,-0.108598396,-0.095977284
0.091472559,-0.039748985,-0.039525177,-0.084047288,0.048170917,0.01132405,-0.049403347,0.081745908,0.01976669,0.046507575,-0.053589698,0.09274248,0.088631496,0.034536354,0.066287689,0.060361408,-0.027334332,0.099562563,0.075121418,0.072397426,-0.034250751,0.078896001,0.002255881,-0.08958558,0.026340149,0.065610193,0.094359852,0.050074387,0.051457401,-0.016376408,-0.09407296,0.054913912,0.08526624,-0.028541816,-0.040999003,-0.083056346,-0.002867817,-0.037281062,0.071081929,0.083400689,-0.08337798,-0.049199704,0.121089846,-0.061786782,0.060808908,0.095548518,0.031797308,-0.041203901,-0.114768192,0.044585686,-0.054565374,-0.055454597,-0.060158476,0.079240382,-0.059892066,0.048701584,-0.008306339,-0.080456004,0.053185437,0.058906119,0.071065634,0.05582197,-0.064703554,0.110865958
